1949-01-01,6.4969134
1949-02-01,6.5931735
1949-03-01,6.8021865
1949-04-01,6.759082
1949-05-01,6.6397142
1949-06-01,6.844446
1949-07-01,7.0186143
1949-08-01,7.0186143
1949-09-01,6.8583508
1949-10-01,6.6088004
1949-11-01,6.3613257
1949-12-01,6.5931735
1950-01-01,6.5455904
1950-02-01,6.715095
1950-03-01,6.9265676
1950-04-01,6.844446
1950-05-01,6.7002296
1950-06-01,7.0314527
1950-07-01,7.285091
1950-08-01,7.285091
1950-09-01,7.14374
1950-10-01,6.816365
1950-11-01,6.5294886
1950-12-01,6.9130945
1951-01-01,6.9796405
1951-02-01,7.0442166
1951-03-01,7.3745704
1951-04-01,7.2037354
1951-05-01,7.307799
1951-06-01,7.3745704
1951-07-01,7.59379
1951-08-01,7.59379
1951-09-01,7.4394093
1951-10-01,7.191866
1951-11-01,6.992709
1951-12-01,7.2389674
1952-01-01,7.296474
1952-02-01,7.396392
1952-03-01,7.5332956
1952-04-01,7.4072237
1952-05-01,7.428732
1952-06-01,7.775404
1952-07-01,7.8831234
1952-08-01,7.9860544
1952-09-01,7.691171
1952-10-01,7.512767
1952-11-01,7.307799
1952-12-01,7.543491
1953-01-01,7.5637445
1953-02-01,7.5637445
1953-03-01,7.9351587
1953-04-01,7.9265666
1953-05-01,7.8743362
1953-06-01,7.9944296
1953-07-01,8.163728
1953-08-01,8.225147
1953-09-01,7.943719
1953-10-01,7.710159
1953-11-01,7.396392
1953-12-01,7.613602
1954-01-01,7.6430006
1954-02-01,7.4816194
1954-03-01,7.9265666
1954-04-01,7.856661
1954-05-01,7.917943
1954-06-01,8.163728
1954-07-01,8.442281
1954-08-01,8.379191
1954-09-01,8.124513
1954-10-01,7.8743362
1954-11-01,7.633243
1954-12-01,7.8743362
1955-01-01,7.9860544
1955-02-01,7.909287
1955-03-01,8.186948
1955-04-01,8.202302
1955-05-01,8.209942
1955-06-01,8.53058
1955-07-01,8.837165
1955-08-01,8.735109
1955-09-01,8.5104885
1955-10-01,8.240256
1955-11-01,7.943719
1955-12-01,8.270188
1956-01-01,8.31439
1956-02-01,8.262741
1956-03-01,8.543881
1956-04-01,8.517204
1956-05-01,8.550505
1956-06-01,8.895273
1956-07-01,9.109692
1956-08-01,9.067191
1956-09-01,8.783665
1956-10-01,8.469797
1956-11-01,8.217557
1956-12-01,8.469797
1957-01-01,8.53058
1957-02-01,8.435352
1957-03-01,8.789667
1957-04-01,8.741231
1957-05-01,8.783665
1957-06-01,9.156655
1957-07-01,9.369669
1957-08-01,9.379152
1957-09-01,9.061827
1957-10-01,8.735109
1957-11-01,8.462947
1957-12-01,8.666727
1958-01-01,8.691815
1958-02-01,8.550505
1958-03-01,8.8253765
1958-04-01,8.741231
1958-05-01,8.831277
1958-06-01,9.222976
1958-07-01,9.490279
1958-08-01,9.552937
1958-09-01,9.061827
1958-10-01,8.807587
1958-11-01,8.497001
1958-12-01,8.673023
1959-01-01,8.813531
1959-02-01,8.704264
1959-03-01,9.072543
1959-04-01,9.018495
1959-05-01,9.146295
1959-06-01,9.402708
1959-07-01,9.736352
1959-08-01,9.781254
1959-09-01,9.360149
1959-10-01,9.077884
1959-11-01,8.8253765
1959-12-01,9.067191
